flux1:, 0.15, 3.259702431690757e-6
flux1:, 0.1504008016032064, 3.4641744742104137e-6
flux1:, 0.1508016032064128, 3.682831097979968e-6
flux1:, 0.15120240480961922, 3.917258951640555e-6
flux1:, 0.15160320641282563, 4.169229061600873e-6
flux1:, 0.15200400801603203, 4.440717463739321e-6
flux1:, 0.15240480961923844, 4.733929246016335e-6
flux1:, 0.15280561122244485, 5.0513264352047775e-6
flux1:, 0.15320641282565126, 5.395660253258925e-6
flux1:, 0.15360721442885766, 5.7700083082746825e-6
flux1:, 0.15400801603206407, 6.177817364946781e-6
flux1:, 0.15440881763527048, 6.622952457622828e-6
flux1:, 0.1548096192384769, 7.109753170948271e-6
flux1:, 0.1552104208416833, 7.64309805540093e-6
flux1:, 0.1556112224448897, 8.22847826810235e-6
flux1:, 0.1560120240480961, 8.872081622043506e-6
flux1:, 0.15641282565130252, 9.580888409458023e-6
flux1:, 0.15681362725450892, 1.0362780450395221e-5
flux1:, 0.15721442885771533, 1.1226664935613193e-5
flux1:, 0.15761523046092174, 1.2182614753925191e-5
flux1:, 0.15801603206412815, 1.3242026975985674e-5
flux1:, 0.15841683366733456, 1.4417801177371702e-5
flux1:, 0.15881763527054096, 1.5724539139633996e-5
flux1:, 0.15921843687374737, 1.717876711606195e-5
flux1:, 0.15961923847695378, 1.8799181401051374e-5
flux1:, 0.1600200400801602, 2.060691705502345e-5
flux1:, 0.1604208416833666, 2.2625838406806472e-5
flux1:, 0.160821643286573, 2.488284824648178e-5
flux1:, 0.1612224448897794, 2.7408210096965777e-5
flux1:, 0.16162324649298582, 3.0235874751950665e-5
flux1:, 0.16202404809619222, 3.3403798022510065e-5
flux1:, 0.16242484969939863, 3.6954231197632625e-5
flux1:, 0.16282565130260504, 4.0933959348541365e-5
flux1:, 0.16322645290581145, 4.539445494701152e-5
flux1:, 0.16362725450901786, 5.039190600715688e-5
flux1:, 0.16402805611222426, 5.598706976830391e-5
flux1:, 0.16442885771543067, 6.224489571531547e-5
flux1:, 0.16482965931863708, 6.923385783388997e-5
flux1:, 0.16523046092184349, 7.702493763958742e-5
flux1:, 0.1656312625250499, 8.569020992699556e-5
flux1:, 0.1660320641282563, 9.530100643297766e-5
flux1:, 0.1664328657314627, 1.0592567123310225e-4
flux1:, 0.16683366733466912, 1.17626978014072e-4
flux1:, 0.16723446893787552, 1.3045935206735162e-4
flux1:, 0.16763527054108193, 1.444661223296466e-4
flux1:, 0.16803607214428834, 1.5967710992457817e-4
flux1:, 0.16843687374749475, 1.7610692084766734e-4
flux1:, 0.16883767535070116, 1.9375433029651808e-4
flux1:, 0.16923847695390756, 2.1260310548705042e-4
flux1:, 0.16963927855711397, 2.3262450018799163e-4
flux1:, 0.17004008016032038, 2.537814727776535e-4
flux1:, 0.17044088176352679, 2.7603445397079984e-4
flux1:, 0.1708416833667332, 2.99348259901933e-4
flux1:, 0.1712424849699396, 3.2369955992406663e-4
flux1:, 0.171643286573146, 3.4908420517506384e-4
flux1:, 0.17204408817635242, 3.7552372260375825e-4
flux1:, 0.17244488977955882, 4.030703707570775e-4
flux1:, 0.17284569138276523, 4.318102998661735e-4
flux1:, 0.17324649298597164, 4.618645085600514e-4
flux1:, 0.17364729458917805, 4.933873886890904e-4
flux1:, 0.17404809619238445, 5.265626547716167e-4
flux1:, 0.17444889779559086, 5.615963430661249e-4
flux1:, 0.17484969939879727, 5.987063318725596e-4
flux1:, 0.17525050100200368, 6.381074958468078e-4
flux1:, 0.17565130260521009, 6.799912034609506e-4
flux1:, 0.1760521042084165, 7.244974712850892e-4
flux1:, 0.1764529058116229, 7.716778388726692e-4
flux1:, 0.1768537074148293, 8.214471580461494e-4
flux1:, 0.17725450901803572, 8.735233763497734e-4
flux1:, 0.17765531062124212, 9.273565749621233e-4
flux1:, 0.17805611222444853, 9.820526169953773e-4
flux1:, 0.17845691382765494, 0.0010363032032417758
flux1:, 0.17885771543086135, 0.0010883425478466775
flux1:, 0.17925851703406775, 0.0011359591621608518
flux1:, 0.17965931863727416, 0.0011765946801270577
flux1:, 0.18006012024048057, 0.0012075533994763004
flux1:, 0.18046092184368698, 0.0012263204145268208
flux1:, 0.18086172344689339, 0.0012309444025975455
flux1:, 0.1812625250500998, 0.001220397926772825
flux1:, 0.1816633266533062, 0.0011948088213414826
flux1:, 0.1820641282565126, 0.0011554815459989163
flux1:, 0.18246492985971902, 0.0011046940423156254
flux1:, 0.18286573146292542, 0.001045332046653057
flux1:, 0.18326653306613183, 9.80469367681152e-4
flux1:, 0.18366733466933824, 9.129999617071925e-4
flux1:, 0.18406813627254465, 8.453870463203495e-4
flux1:, 0.18446893787575105, 7.795439362948676e-4
flux1:, 0.18486973947895746, 7.168240530828211e-4
flux1:, 0.18527054108216387, 6.580817305443402e-4
flux1:, 0.18567134268537028, 6.037667345535306e-4
flux1:, 0.18607214428857669, 5.54025222827807e-4
flux1:, 0.1864729458917831, 5.087911203892395e-4
flux1:, 0.1868737474949895, 4.6786088903993006e-4
flux1:, 0.1872745490981959, 4.3095046454837534e-4
flux1:, 0.18767535070140232, 3.9773618092229764e-4
flux1:, 0.18807615230460872, 3.6788268148377326e-4
flux1:, 0.18847695390781513, 3.410609333123171e-4
flux1:, 0.18887775551102154, 3.1695907891928334e-4
flux1:, 0.18927855711422795, 2.9528831305740595e-4
flux1:, 0.18967935871743435, 2.757854346712437e-4
flux1:, 0.19008016032064076, 2.582132665664174e-4
flux1:, 0.19048096192384717, 2.423597763287021e-4
flux1:, 0.19088176352705358, 2.280364639809353e-4
flux1:, 0.19128256513025998, 2.150763893321498e-4
flux1:, 0.1916833667334664, 2.0333207719092818e-4
flux1:, 0.1920841683366728, 1.9267344644084128e-4
flux1:, 0.1924849699398792, 1.829858475296099e-4
flux1:, 0.19288577154308562, 1.7416825254335633e-4
flux1:, 0.19328657314629202, 1.661316163685391e-4
flux1:, 0.19368737474949843, 1.587974116830662e-4
flux1:, 0.19408817635270484, 1.520963310828155e-4
flux1:, 0.19448897795591125, 1.459671446667381e-4
flux1:, 0.19488977955911765, 1.4035569903625612e-4
flux1:, 0.19529058116232406, 1.352140429181687e-4
flux1:, 0.19569138276553047, 1.30499665038852e-4
flux1:, 0.19609218436873688, 1.2617483069467857e-4
flux1:, 0.19649298597194328, 1.2220600462266526e-4
flux1:, 0.1968937875751497, 1.185633491017636e-4
flux1:, 0.1972945891783561, 1.1522028739144912e-4
flux1:, 0.1976953907815625, 1.1215312386395401e-4
flux1:, 0.19809619238476892, 1.0934071329170144e-4
flux1:, 0.19849699398797532, 1.0676417268629777e-4
flux1:, 0.19889779559118173, 1.0440663003867835e-4
flux1:, 0.19929859719438814, 1.0225300504111345e-4
flux1:, 0.19969939879759455, 1.002898175390384e-4
flux1:, 0.20010020040080095, 9.850502010145939e-5
flux1:, 0.20050100200400736, 9.688785154291203e-5
flux1:, 0.20090180360721377, 9.54287087039909e-5
flux1:, 0.20130260521042018, 9.411903418731437e-5
flux1:, 0.20170340681362658, 9.295121802096364e-5
